APPL_ID,POD_ID,LATITUDE,LONGITUDE,WATERSHED,SUBWATERSHED,LEGAL_DELTA,WEIGHT_DIR,WEIGHT_STOR
A005648C13,25982,38.17057691,-120.4972086,San Joaquin,Calaveras,FALSE,1,1
A005648C14,31871,38.15354824,-120.5283348,San Joaquin,Calaveras,FALSE,0.5,0.5
A005648C14,33138,38.15423422,-120.5305957,San Joaquin,Calaveras,FALSE,0.5,0.5
A005648C15,11896,38.15423422,-120.5305957,San Joaquin,Calaveras,FALSE,1,1
A005648C15,49613,38.151,-120.5314,San Joaquin,Calaveras,FALSE,0,0
A005648D,17447,38.41359243,-120.4898681,San Joaquin,Mokelumne,FALSE,1,1
A005648F,6030,38.36361817,-120.5090578,San Joaquin,Mokelumne,FALSE,1,0
A005648F,43518,38.38695067,-120.457427,San Joaquin,Mokelumne,FALSE,0,1
A005648G,11162,38.47410353,-120.0435146,San Joaquin,Stanislaus,FALSE,1,1
A005666,43520,40.99869067,-122.4239252,Sacramento,Sacramento Bend,FALSE,1,1
A005667,11897,39.67594659,-122.2451641,Sacramento,Sacramento Valley Floor,FALSE,1,1
A005677,8996,39.56380787,-121.1065062,Sacramento,Yuba,FALSE,1,1
A005683,43521,38.77451869,-120.268856,Sacramento,Upper American,FALSE,1,1
A005696,40573,38.86513521,-121.7453956,Sacramento,Sacramento Valley Floor,FALSE,1,1
A005704,226,38.79780469,-120.1068473,Sacramento,Upper American,FALSE,1,1
A005719,17450,39.30233856,-121.0278222,Sacramento,Yuba,FALSE,1,1
A005724,6032,37.21990633,-120.6967779,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A005724,31876,37.25447238,-120.7192031,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A005726,227,37.78582296,-120.1380265,San Joaquin,Tuolumne,FALSE,1,1
A005754,43523,38.97868374,-121.6929237,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A005754,43524,38.99026284,-121.7111693,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A005804,28787,41.50149019,-120.3225931,Sacramento,Sacramento Bend,FALSE,1,1
A005806,28788,38.82773151,-121.2126485,Sacramento,Sacramento Valley Floor,FALSE,1,1
A005807,8997,38.15195164,-121.3005497,San Joaquin,Mokelumne,FALSE,1,1
A005812,20347,41.16966857,-121.2041476,Sacramento,Sacramento Bend,FALSE,1,0
A005812,20348,41.1846694,-121.210144,Sacramento,Sacramento Bend,FALSE,0,1
A005830,23030,38.70819993,-121.15781,Sacramento,Upper American,FALSE,1,1
A005880,5966,39.36854549,-120.96748,Sacramento,Yuba,FALSE,0.25,0.25
A005880,25984,39.36612737,-120.973529,Sacramento,Yuba,FALSE,0.25,0.25
A005880,28790,39.3869,-120.9663,Sacramento,Yuba,FALSE,0.25,0.25
A005880,64802,39.386,-120.9679,Sacramento,Yuba,FALSE,0.25,0.25
A005916,5968,39.07198429,-121.8897741,Sacramento,Sacramento Valley Floor,FALSE,1,1
A005970,28791,39.25411243,-120.7752519,Sacramento,Bear,FALSE,1,1
A005981,11850,38.80728576,-120.0328815,Sacramento,Upper American,FALSE,1,1
A005989,40493,38.78377087,-120.1563464,Sacramento,Upper American,FALSE,1,1
A005993,34619,38.35427572,-121.5310124,Sacramento,Sacramento Valley Floor,TRUE,0.5,0.5
A005993,34620,38.35974309,-121.525048,Sacramento,Sacramento Valley Floor,TRUE,0.5,0.5
A005996,38993,39.91753792,-121.3244522,Sacramento,Upper Feather,FALSE,1,1
A005997,17387,39.91041351,-121.3266624,Sacramento,Upper Feather,FALSE,1,1
A006032,17388,38.51527947,-120.2160723,San Joaquin,Mokelumne,FALSE,0.5,0
A006032,31880,38.53758681,-120.2560765,San Joaquin,Mokelumne,FALSE,0.5,1
A006038,37714,38.54830804,-120.7441852,San Joaquin,Cosumnes,FALSE,1,1
A006057,23032,39.65462766,-120.6652609,Sacramento,Yuba,FALSE,1,1
A006080,25987,38.79117521,-120.1729988,Sacramento,Upper American,FALSE,1,1
A006099,179,39.56473903,-121.1025924,Sacramento,Yuba,FALSE,1,1
A006111,181,37.25433248,-120.720577,San Joaquin,San Joaquin Valley Floor,FALSE,0.25,0.25
A006111,25989,37.21990633,-120.6967779,San Joaquin,San Joaquin Valley Floor,FALSE,0.25,0.25
A006111,28796,37.30924775,-120.7901956,San Joaquin,San Joaquin Valley Floor,FALSE,0.25,0.25
A006111,43530,37.30706825,-120.7829667,San Joaquin,San Joaquin Valley Floor,FALSE,0.25,0.25
A006114,5970,37.22006277,-120.5429205,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A006120,31881,39.54928576,-120.8850284,Sacramento,Yuba,FALSE,1,1
A006129,17390,38.09376636,-120.1677894,San Joaquin,Stanislaus,FALSE,1,1
A006130,31882,38.09376636,-120.1677894,San Joaquin,Stanislaus,FALSE,1,1
A006145,40497,38.22424823,-121.405071,San Joaquin,Mokelumne,TRUE,0.5,0.5
A006145,40498,38.23343062,-121.3891682,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006146,25990,38.88804564,-121.8074986,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A006146,25991,38.8883113,-121.802228,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A006160,40499,37.22171809,-120.5065168,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A006171,5971,39.7509,-121.6176,Sacramento,Upper Sacramento Valley,FALSE,1,1
A006229,11856,39.13392426,-120.9536247,Sacramento,Bear,FALSE,1,1
A006241,182,39.96420788,-121.2376487,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,5973,39.91282092,-121.2300301,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,5974,39.91662284,-121.223926,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,5975,39.94479157,-121.2489246,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,11857,39.92477616,-121.2320329,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,11858,39.92350596,-121.2268774,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,11859,39.92213587,-121.2272497,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,11860,39.92740549,-121.2352121,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,17392,39.96119312,-121.2383963,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,17393,39.96716746,-121.2286957,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,23034,39.93212674,-121.2433602,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,23035,39.94751069,-121.2449709,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006241,28799,39.90513369,-121.2299396,Sacramento,Upper Feather,FALSE,0.076923077,0.076923077
A006262,17395,38.49699861,-120.2148814,San Joaquin,Mokelumne,FALSE,1,1
A006263,37755,38.82716464,-120.0390022,Sacramento,Upper American,FALSE,1,1
A006264,273,37.83761056,-121.1482519,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A006286,31921,39.32082654,-120.349501,Sacramento,Yuba,FALSE,1,1
A006287,6071,39.68161095,-121.6152346,Sacramento,Upper Sacramento Valley,FALSE,1,1
A006290,21797,41.49845242,-120.4158329,Sacramento,Sacramento Bend,FALSE,0.5,0.5
A006290,74930,41.50967556,-120.4311707,Sacramento,Sacramento Bend,FALSE,0.5,0.5
A006291,4687,41.50886414,-120.4213936,Sacramento,Sacramento Bend,FALSE,0.5,0.5
A006291,74931,41.50966858,-120.4311961,Sacramento,Sacramento Bend,FALSE,0.5,0.5
A006315,17486,38.14688643,-121.4302056,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A006316,3279,38.14688643,-121.4302056,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A006332,17487,39.13392426,-120.9536247,Sacramento,Bear,FALSE,1,1
A006348,26021,38.90195853,-121.6191266,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A006348,26022,38.91477693,-121.6236094,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A006377,23110,38.54256686,-120.7465592,San Joaquin,Cosumnes,FALSE,1,1
A006383,14718,38.75428099,-120.3696595,Sacramento,Upper American,FALSE,1,1
A006386,23111,37.87327239,-121.3304572,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006386,23112,37.87135736,-121.3293963,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006393,27247,37.41153155,-121.0006258,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A006397,43556,37.84360064,-121.157655,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A006397,43557,37.84360064,-121.157655,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A006398,40608,40.96463297,-120.8614828,Sacramento,Sacramento Bend,FALSE,1,1
A006410,28885,38.75008213,-120.6643458,Sacramento,Upper American,FALSE,1,1
A006412,37757,39.5775238,-121.1049126,Sacramento,Upper Feather,FALSE,1,1
A006414,34705,38.80142407,-120.0930625,Sacramento,Upper American,FALSE,1,1
A006418A,26023,38.80296744,-121.698771,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006418B,23113,38.80296744,-121.698771,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006430A,20388,38.20426509,-121.43232,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006430A,20389,38.23343062,-121.3891682,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006430B,6073,38.20351475,-121.422914,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006430B,6074,38.20351475,-121.422914,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006431,9033,38.78377087,-120.1563464,Sacramento,Upper American,FALSE,1,1
A006434,28886,38.68890371,-121.4464726,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006440,23114,38.78377087,-120.1563464,Sacramento,Upper American,FALSE,1,1
A006454,14720,38.85972232,-121.7840459,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006467,28891,37.42770732,-121.0072778,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A006467,28892,37.42770732,-121.0072778,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A006469,17490,40.01598722,-121.0919257,Sacramento,Upper Feather,FALSE,1,1
A006470,275,37.52260568,-120.3294768,San Joaquin,Merced,FALSE,1,1
A006479,34708,37.492754,-120.5978855,San Joaquin,Merced,FALSE,1,1
A006486,23115,39.06506029,-121.8392438,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006522,40609,38.05318339,-121.0103514,San Joaquin,Calaveras,FALSE,1,1
A006527,3283,38.91584509,-121.8080803,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A006527,3284,38.91633935,-121.8148025,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A006527,3285,38.91800437,-121.8260454,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A006527,3286,38.9311971,-121.8348015,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A006529,9034,38.89705402,-121.2522897,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006539,43558,37.84928382,-121.0075636,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A006539,43559,37.84461515,-121.0075317,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A006540,17491,38.81201426,-121.1833411,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006549,40610,38.74367269,-120.7805341,Sacramento,Upper American,FALSE,1,1
A006562,9036,39.69631962,-122.2159164,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006563,28894,39.62988459,-120.5691481,Sacramento,Yuba,FALSE,1,1
A006582,20390,38.95884252,-121.6669848,Sacramento,Sacramento Valley Floor,FALSE,0.2,0.2
A006582,20391,38.92467193,-121.6267206,Sacramento,Sacramento Valley Floor,FALSE,0.2,0.2
A006582,20392,38.93514699,-121.6396736,Sacramento,Sacramento Valley Floor,FALSE,0.2,0.2
A006582,20393,38.94974866,-121.655775,Sacramento,Sacramento Valley Floor,FALSE,0.2,0.2
A006582,20394,38.96710272,-121.6750357,Sacramento,Sacramento Valley Floor,FALSE,0.2,0.2
A006587,6080,37.86471313,-121.5745946,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,6081,37.87400562,-121.5795799,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,6082,37.86304654,-121.5766491,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,6083,37.8616387,-121.5804392,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,6084,37.8752,-121.5791,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,6085,37.8746,-121.5794,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,17493,37.83843748,-121.5946466,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,17494,37.83843748,-121.5946466,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,23118,37.83843748,-121.5946466,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,23119,37.83843748,-121.5946466,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,26026,37.84395214,-121.5923036,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,26027,37.83946505,-121.6022808,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,26028,37.85171146,-121.5847976,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,26029,37.83843748,-121.5946466,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006587,26030,37.8616387,-121.5804392,San Joaquin,San Joaquin Valley Floor,TRUE,0.066666667,0.066666667
A006603,9037,37.45015955,-120.6240106,San Joaquin,Merced,FALSE,1,1
A006612,23120,38.12033049,-121.0095977,San Joaquin,Calaveras,FALSE,1,1
A006623,9038,38.05666557,-120.9987402,San Joaquin,Calaveras,FALSE,1,1
A006624,34713,38.06107971,-120.9939072,San Joaquin,Calaveras,FALSE,0.5,0.5
A006624,34714,38.06744579,-120.9817917,San Joaquin,Calaveras,FALSE,0.5,0.5
A006670,14721,38.97346423,-121.8227432,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006672,40613,39.03361197,-121.8328021,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A006672,40614,39.03333534,-121.8313946,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A006678,4481,38.68890371,-121.4464726,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006685,26033,38.7787014,-120.2547197,Sacramento,Upper American,FALSE,1,1
A006696,23123,39.08805283,-121.8960909,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006701,11932,39.37331882,-120.6773062,Sacramento,Yuba,FALSE,0.333333333,0.333333333
A006701,20397,39.36728507,-120.6779499,Sacramento,Yuba,FALSE,0.333333333,0.333333333
A006701,26034,39.38105362,-120.6814071,Sacramento,Yuba,FALSE,0.333333333,0.333333333
A006702,279,39.38105362,-120.6814071,Sacramento,Yuba,FALSE,0.333333333,0.333333333
A006702,6086,39.37331882,-120.6773062,Sacramento,Yuba,FALSE,0.333333333,0.333333333
A006702,23124,39.36728507,-120.6779499,Sacramento,Yuba,FALSE,0.333333333,0.333333333
A006711,34715,37.67212112,-120.4443651,San Joaquin,Tuolumne,FALSE,1,1
A006712,40615,37.88012808,-121.33192,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006712,40616,37.88177578,-121.3319384,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A006716,6088,40.59248043,-122.4073058,Sacramento,Sacramento Bend,FALSE,1,1
A006723,280,39.83047651,-121.5570901,Sacramento,Upper Feather,FALSE,1,1
A006726,23126,39.16619769,-121.9358324,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A006726,23127,39.16619769,-121.9358324,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A006728,17495,40.0536557,-120.9544145,Sacramento,Upper Feather,FALSE,1,1
A006729,26036,37.50143748,-119.5664376,San Joaquin,Merced,FALSE,1,1
A006730,282,38.77476708,-120.2670958,Sacramento,Upper American,FALSE,1,1
A006737,40652,38.47728571,-120.4521338,San Joaquin,Mokelumne,FALSE,1,1
A006743,31923,39.14564356,-121.8360639,Sacramento,Sacramento Valley Floor,FALSE,0.333333333,0.333333333
A006743,31924,39.19516438,-121.935277,Sacramento,Upper Sacramento Valley,FALSE,0.333333333,0.333333333
A006743,31925,39.19571291,-121.9342179,Sacramento,Upper Sacramento Valley,FALSE,0.333333333,0.333333333
A006748,11963,37.82090913,-121.0573974,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A006797,26037,38.78837455,-120.1695617,Sacramento,Upper American,FALSE,1,1
A006801,23156,38.85982235,-120.1375106,Sacramento,Upper American,FALSE,1,1
A006807,31927,37.22364062,-120.4948397,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A006817,31928,38.78377087,-120.1563464,Sacramento,Upper American,FALSE,1,1
A006834,34757,39.54498,-120.879777,Sacramento,Yuba,FALSE,1,1
A006877A,37760,37.88433885,-121.4976041,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A006877B,6127,37.88443479,-121.4861701,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A006887,6129,39.41380804,-121.7830566,Sacramento,Upper Sacramento Valley,FALSE,1,1
A006904,43561,39.19892608,-122.9094031,Sacramento,Cache,FALSE,1,1
A006925,43562,39.05696806,-121.6108805,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006927,6131,39.17263849,-123.048409,Sacramento,Cache,FALSE,1,1
A006933,11968,39.19611424,-121.9178098,Sacramento,Sacramento Valley Floor,FALSE,1,1
A006936,28938,37.92712867,-121.3265535,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A006963,28940,37.70423319,-121.1795818,San Joaquin,Stanislaus,FALSE,1,1
A006988,11969,38.81065276,-120.1370444,Sacramento,Upper American,FALSE,1,1
A006999,20400,38.7849692,-120.1626314,Sacramento,Upper American,FALSE,1,1
A007011,31930,40.60906484,-122.515827,Sacramento,Sacramento Bend,FALSE,1,1
A007012,3292,37.30706825,-120.7829667,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A007012,28941,37.25447238,-120.7192031,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A007013,40655,38.76834728,-120.4338842,Sacramento,Upper American,FALSE,1,1
A007018,6132,38.77836749,-120.2691132,Sacramento,Upper American,FALSE,1,1
A007036,37761,38.78384882,-120.1612568,Sacramento,Upper American,FALSE,1,1
A007058,20401,38.18454818,-119.9833314,San Joaquin,Tuolumne,FALSE,1,1
A007070,3293,38.78384882,-120.1612568,Sacramento,Upper American,FALSE,1,1
A007108A,48601,39.102,-122.7702,Sacramento,Cache,FALSE,1,1
A007108B,48704,39.102,-122.7702,Sacramento,Cache,FALSE,1,1
A007124,11973,38.04032004,-121.0316181,San Joaquin,Calaveras,FALSE,1,1
A007150,20427,38.63970291,-120.14677,San Joaquin,Mokelumne,FALSE,1,1
A007155,20428,40.39193224,-121.5523214,Sacramento,Sacramento Bend,FALSE,1,1
A007156,23160,40.34738453,-121.6064372,Sacramento,Sacramento Bend,FALSE,1,1
A007196,26072,38.67925291,-120.1128041,Sacramento,Upper American,FALSE,1,1
A007217,11976,39.35851495,-121.1175952,Sacramento,Yuba,FALSE,1,1
A007232,28946,38.43607853,-121.5248895,Sacramento,Sacramento Valley Floor,TRUE,1,1
A007284,28948,40.12438187,-122.722379,Sacramento,Sacramento Bend,FALSE,1,1
A007294,31953,38.70529885,-120.0357014,Sacramento,Upper American,FALSE,1,1
A007304,360,38.80224767,-120.0930404,Sacramento,Upper American,FALSE,1,1
A007305,20430,38.80477606,-120.0964826,Sacramento,Upper American,FALSE,1,1
A007308,26077,39.04817556,-121.8405144,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007340,43600,38.78384882,-120.1612568,Sacramento,Upper American,FALSE,1,1
A007341,17570,38.78384882,-120.1612568,Sacramento,Upper American,FALSE,1,1
A007370,34854,40.0379,-120.9672,Sacramento,Upper Feather,FALSE,1,1
A007387,362,38.7754037,-120.2731084,Sacramento,Upper American,FALSE,1,1
A007392,26079,39.54883742,-121.6489433,Sacramento,Upper Sacramento Valley,FALSE,0.5,0.5
A007392,26080,39.54976321,-121.6374129,Sacramento,Upper Sacramento Valley,FALSE,0.5,0.5
A007457,12011,38.86013737,-121.4237146,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007458,28984,41.37727809,-120.4308943,Sacramento,Sacramento Bend,FALSE,1,1
A007474,364,38.14688643,-121.4302056,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A007478,17573,38.62024377,-120.7178883,San Joaquin,Cosumnes,FALSE,1,1
A007498,17574,38.78933034,-120.195505,Sacramento,Upper American,FALSE,1,1
A007522,14765,38.68250073,-120.011452,Sacramento,Upper American,FALSE,1,1
A007526,38994,39.91789388,-121.0641901,Sacramento,Upper Feather,FALSE,1,1
A007536,17576,40.33415057,-121.5197047,Sacramento,Upper Sacramento Valley,FALSE,1,1
A007582,17577,38.5493424,-120.4656236,San Joaquin,Cosumnes,FALSE,1,1
A007598,6187,38.76505066,-121.6896373,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007608,6188,39.52370154,-121.0017221,Sacramento,Yuba,FALSE,1,1
A007629,23202,38.79239385,-120.1459455,Sacramento,Upper American,FALSE,1,1
A007641A,20431,38.78071559,-121.6043228,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007641B,12012,38.78071559,-121.6043228,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007641C,26084,38.78071559,-121.6043228,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007641D1,11110,38.7807168,-121.6046736,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007641D2,22348,38.7807168,-121.6046736,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007641D3,11111,38.7807168,-121.6046736,Sacramento,Sacramento Valley Floor,FALSE,1,1
A007647,21617,38.81065276,-120.1370444,Sacramento,Upper American,FALSE,1,1
A007657,6192,39.44937163,-121.2308474,Sacramento,Yuba,FALSE,1,1
A007662,37805,38.77920301,-120.2515496,Sacramento,Upper American,FALSE,1,1
A007667,28986,37.86305612,-121.3760701,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A007691,43603,39.54708393,-120.9137905,Sacramento,Yuba,FALSE,1,1
A007767,20433,39.51229982,-120.984869,Sacramento,Yuba,FALSE,1,1
A007776,40708,38.77522163,-120.2425256,Sacramento,Upper American,FALSE,1,1
A007788,26085,38.81278091,-120.0822265,Sacramento,Upper American,FALSE,1,1
A007848,20434,39.00347681,-120.5432481,Sacramento,Upper American,FALSE,1,1
A007860,368,41.23180489,-120.3627087,Sacramento,Sacramento Bend,FALSE,1,0
A007860,12014,41.22302427,-120.4123753,Sacramento,Sacramento Bend,FALSE,0,1
A007886,37807,38.87036973,-121.7534555,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A007886,37808,38.7982936,-121.69651,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A007886,37809,39.02123684,-121.8201597,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A007886,37810,39.02783,-121.8222552,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A007905,6198,38.76834728,-120.4338842,Sacramento,Upper American,FALSE,1,1
A007925,34858,39.22729163,-121.9407194,Sacramento,Upper Sacramento Valley,FALSE,1,1
A007952,40717,38.62625794,-120.1304892,Sacramento,Upper American,FALSE,0.5,0.5
